date	ARs	date
1982-04-06	6.002049999999997	1982-04-06 18:00:00
1982-04-08	6.001239999999996	1982-04-08 18:00:00
1982-04-09	17.000670000000014	1982-04-09 18:00:00
1982-04-11	13.00370000000001	1982-04-11 00:00:00
1982-04-17	4.003050000000002	1982-04-17 18:00:00
1982-04-26	6.004230000000007	1982-04-26 18:00:00
1982-04-27	6.003950000000003	1982-04-27 18:00:00
1982-04-28	4.003039999999999	1982-04-28 12:00:00
1982-05-01	3.0030299999999954	1982-05-01 00:00:00
1982-05-02	4.002570000000006	1982-05-02 12:00:00
1982-05-03	5.003950000000003	1982-05-03 12:00:00
1982-05-04	5.003890000000013	1982-05-04 00:00:00
1982-05-06	11.00202999999999	1982-05-06 18:00:00
1982-05-07	5.000360000000001	1982-05-07 18:00:00
1982-05-08	4.0020000000000095	1982-05-08 18:00:00
1982-05-11	5.000290000000007	1982-05-11 18:00:00
1982-05-12	6.000040000000013	1982-05-12 18:00:00
1982-05-13	3.001749999999987	1982-05-13 00:00:00
1982-05-14	4.000079999999997	1982-05-14 00:00:00
1982-05-19	6.000779999999992	1982-05-19 12:00:00
1982-05-20	12.001000000000005	1982-05-20 18:00:00
1982-05-21	11.001109999999997	1982-05-21 18:00:00
1982-05-22	11.001299999999986	1982-05-22 00:00:00
1982-05-27	4.003469999999993	1982-05-27 12:00:00
1982-06-01	6.0022400000000005	1982-06-01 06:00:00
1982-06-05	5.000859999999989	1982-06-05 18:00:00
1982-06-06	5.000220000000013	1982-06-06 06:00:00
1982-06-07	13.001560000000012	1982-06-07 12:00:00
1982-06-08	16.00138000000001	1982-06-08 12:00:00
1982-06-21	2.0008100000000013	1982-06-21 18:00:00
1982-06-24	6.000370000000004	1982-06-24 18:00:00
1982-06-25	18.00032999999999	1982-06-25 06:00:00
1982-06-30	5.00306999999998	1982-06-30 18:00:00
1982-07-18	3.0005299999999977	1982-07-18 00:00:00
1982-07-23	6.001820000000009	1982-07-23 18:00:00
1982-07-26	8.003309999999999	1982-07-26 18:00:00
1982-08-02	4.000979999999998	1982-08-02 18:00:00
1982-08-03	4.0004399999999976	1982-08-03 18:00:00
1982-08-14	2.003009999999989	1982-08-14 18:00:00
1982-09-13	8.000280000000004	1982-09-13 18:00:00
1982-09-14	5.003710000000012	1982-09-14 00:00:00
1982-09-20	3.0041200000000003	1982-09-20 06:00:00
1982-09-21	6.004600000000011	1982-09-21 12:00:00
1982-09-27	6.002170000000007	1982-09-27 06:00:00
1982-10-01	8.00057000000001	1982-10-01 18:00:00
1982-10-23	5.00184999999999	1982-10-23 18:00:00
1982-10-24	14.000679999999988	1982-10-24 06:00:00
1982-11-02	12.002659999999992	1982-11-02 18:00:00
1982-11-03	4.002070000000003	1982-11-03 00:00:00
