date	ARs	date
1982-12-31	5.000460000000004	1982-12-31 18:00:00
1983-01-04	7.0024899999999946	1983-01-04 18:00:00
1983-01-05	4.003640000000004	1983-01-05 12:00:00
1983-01-23	8.001800000000003	1983-01-23 18:00:00
1983-01-30	8.000720000000001	1983-01-30 18:00:00
1983-02-01	4.002030000000005	1983-02-01 00:00:00
1983-02-03	4.000789999999995	1983-02-03 12:00:00
1983-02-13	8.003320000000002	1983-02-13 06:00:00
1983-02-16	6.001990000000006	1983-02-16 00:00:00
1983-02-17	5.002430000000004	1983-02-17 06:00:00
1983-02-21	5.0001100000000065	1983-02-21 18:00:00
1983-02-22	5.00027	1983-02-22 00:00:00
1983-02-23	3.0021999999999878	1983-02-23 18:00:00
1983-02-24	7.001599999999996	1983-02-24 12:00:00
1983-03-06	4.002029999999991	1983-03-06 18:00:00
1983-03-13	7.000130000000013	1983-03-13 06:00:00
1983-03-17	5.003380000000007	1983-03-17 18:00:00
1983-03-18	7.000370000000004	1983-03-18 18:00:00
1983-03-19	8.002870000000001	1983-03-19 18:00:00
1983-03-20	6.001810000000006	1983-03-20 12:00:00
1983-03-23	8.001280000000008	1983-03-23 00:00:00
1983-03-26	6.00236000000001	1983-03-26 18:00:00
1983-03-27	6.002659999999992	1983-03-27 12:00:00
1983-03-28	2.0090700000000083	1983-03-28 12:00:00
1983-03-31	4.000709999999998	1983-03-31 18:00:00
1983-11-01	2.0010800000000017	1983-11-01 12:00:00
1983-11-02	6.002200000000016	1983-11-02 12:00:00
1983-11-03	4.002409999999998	1983-11-03 12:00:00
1983-11-13	3.0025300000000072	1983-11-13 18:00:00
1983-11-14	11.001589999999993	1983-11-14 18:00:00
1983-11-15	6.001139999999992	1983-11-15 00:00:00
1983-11-27	4.002309999999994	1983-11-27 00:00:00
1983-12-02	6.001820000000009	1983-12-02 18:00:00
1983-12-03	3.0005099999999914	1983-12-03 18:00:00
1983-12-13	7.0005199999999945	1983-12-13 12:00:00
1984-01-19	4.0042899999999975	1984-01-19 18:00:00
1984-01-20	2.0000300000000095	1984-01-20 12:00:00
1984-01-21	6.000589999999988	1984-01-21 18:00:00
1984-01-22	7.000630000000001	1984-01-22 12:00:00
1984-02-07	4.001219999999989	1984-02-07 12:00:00
1984-02-08	14.000280000000004	1984-02-08 18:00:00
1984-02-09	6.00030000000001	1984-02-09 00:00:00
1984-02-13	6.002129999999994	1984-02-13 18:00:00
1984-02-14	5.001650000000012	1984-02-14 18:00:00
1984-02-15	4.002630000000011	1984-02-15 06:00:00
1984-02-16	5.001999999999995	1984-02-16 18:00:00
1984-02-20	5.001589999999993	1984-02-20 18:00:00
1984-02-21	3.0019100000000094	1984-02-21 06:00:00
1984-03-03	3.0009299999999826	1984-03-03 06:00:00
1984-03-09	7.0000499999999874	1984-03-09 06:00:00
1984-03-12	2.001209999999986	1984-03-12 18:00:00
1984-03-13	3.00206	1984-03-13 00:00:00
1984-03-14	4.0022400000000005	1984-03-14 18:00:00
1984-03-15	3.00206	1984-03-15 18:00:00
1984-03-16	14.000879999999995	1984-03-16 18:00:00
1984-03-19	6.0020199999999875	1984-03-19 06:00:00
1984-03-28	4.004109999999997	1984-03-28 12:00:00
1984-03-29	5.003440000000012	1984-03-29 18:00:00
1984-03-30	3.004739999999998	1984-03-30 18:00:00
1984-03-31	3.0046800000000076	1984-03-31 06:00:00
1984-11-06	4.00215	1984-11-06 18:00:00
1984-11-14	5.001820000000009	1984-11-14 18:00:00
1984-11-15	3.0008599999999888	1984-11-15 00:00:00
1984-11-17	2.0031899999999894	1984-11-17 18:00:00
1984-11-25	7.00012000000001	1984-11-25 18:00:00
1984-12-10	8.000310000000013	1984-12-10 18:00:00
1984-12-21	5.000380000000007	1984-12-21 12:00:00
1984-12-22	5.001549999999995	1984-12-22 12:00:00
1984-12-26	6.000879999999995	1984-12-26 18:00:00
1984-12-30	5.000919999999994	1984-12-30 12:00:00
1985-01-02	5.0024600000000135	1985-01-02 12:00:00
1985-01-03	5.002840000000006	1985-01-03 12:00:00
1985-01-06	7.000620000000026	1985-01-06 18:00:00
1985-01-19	5.000540000000001	1985-01-19 18:00:00
1985-01-20	4.000290000000007	1985-01-20 06:00:00
1985-01-22	11.001280000000008	1985-01-22 18:00:00
1985-01-23	4.004320000000007	1985-01-23 00:00:00
1985-01-24	3.0007699999999886	1985-01-24 06:00:00
1985-01-25	4.003479999999996	1985-01-25 18:00:00
1985-01-26	3.001720000000006	1985-01-26 00:00:00
1985-01-27	15.000329999999963	1985-01-27 00:00:00
1985-01-28	12.001290000000012	1985-01-28 12:00:00
1985-01-29	6.000630000000001	1985-01-29 06:00:00
1985-01-31	9.00415000000001	1985-01-31 18:00:00
1985-02-01	10.003529999999998	1985-02-01 06:00:00
1985-02-06	17.001029999999986	1985-02-06 18:00:00
1985-02-10	4.0017	1985-02-10 12:00:00
1985-02-13	12.000859999999989	1985-02-13 06:00:00
1985-02-15	8.001419999999996	1985-02-15 12:00:00
1985-02-21	4.002510000000001	1985-02-21 12:00:00
1985-02-25	6.002129999999994	1985-02-25 12:00:00
1985-03-07	5.000059999999991	1985-03-07 18:00:00
1985-03-08	12.003449999999987	1985-03-08 18:00:00
1985-03-09	12.000439999999998	1985-03-09 12:00:00
1985-03-23	4.00245000000001	1985-03-23 18:00:00
1985-03-24	3.0013999999999896	1985-03-24 18:00:00
1985-11-22	4.004800000000003	1985-11-22 12:00:00
1985-11-27	14.001180000000005	1985-11-27 06:00:00
1985-11-30	3.002139999999997	1985-11-30 18:00:00
1985-12-01	4.001209999999986	1985-12-01 18:00:00
1985-12-09	3.001640000000009	1985-12-09 18:00:00
1985-12-16	4.002890000000008	1985-12-16 12:00:00
1985-12-17	2.0017400000000123	1985-12-17 18:00:00
1985-12-21	5.002859999999998	1985-12-21 12:00:00
1985-12-22	10.001350000000002	1985-12-22 18:00:00
1985-12-28	4.002829999999989	1985-12-28 18:00:00
1986-01-16	5.002350000000007	1986-01-16 18:00:00
1986-01-17	4.001440000000002	1986-01-17 18:00:00
1986-01-25	4.002129999999994	1986-01-25 06:00:00
1986-01-28	4.002769999999998	1986-01-28 18:00:00
1986-02-02	6.0001100000000065	1986-02-02 06:00:00
1986-02-04	4.002600000000001	1986-02-04 06:00:00
1986-02-08	4.002440000000007	1986-02-08 18:00:00
1986-02-12	5.003449999999987	1986-02-12 18:00:00
1986-02-13	5.000130000000013	1986-02-13 12:00:00
1986-02-17	5.004140000000007	1986-02-17 00:00:00
1986-02-20	7.002479999999991	1986-02-20 18:00:00
1986-03-07	13.000959999999992	1986-03-07 12:00:00
1986-03-10	13.002990000000011	1986-03-10 18:00:00
1986-03-11	5.003289999999993	1986-03-11 18:00:00
1986-03-12	4.000769999999989	1986-03-12 06:00:00
1986-03-21	9.002849999999995	1986-03-21 18:00:00
1986-03-22	7.002669999999995	1986-03-22 00:00:00
1986-03-25	4.002820000000014	1986-03-25 12:00:00
1986-03-27	6.002049999999997	1986-03-27 12:00:00
1986-11-01	4.000280000000004	1986-11-01 06:00:00
1986-11-03	13.000549999999976	1986-11-03 18:00:00
1986-11-11	5.000779999999963	1986-11-11 12:00:00
1986-11-29	4.000059999999991	1986-11-29 18:00:00
1986-11-30	3.000169999999997	1986-11-30 00:00:00
1986-12-12	3.000850000000014	1986-12-12 18:00:00
1986-12-13	4.001239999999996	1986-12-13 00:00:00
1986-12-19	3.0008200000000045	1986-12-19 12:00:00
1986-12-26	2.003620000000012	1986-12-26 18:00:00
1986-12-27	4.000949999999989	1986-12-27 18:00:00
1986-12-31	4.002510000000001	1986-12-31 18:00:00
1987-01-02	4.001249999999999	1987-01-02 12:00:00
1987-01-03	14.000689999999992	1987-01-03 00:00:00
1987-01-19	4.0015300000000025	1987-01-19 18:00:00
1987-01-20	4.001779999999997	1987-01-20 18:00:00
1987-01-21	3.0000499999999874	1987-01-21 00:00:00
1987-02-09	2.0000200000000063	1987-02-09 18:00:00
1987-02-10	3.000079999999997	1987-02-10 00:00:00
1987-02-14	3.004310000000004	1987-02-14 18:00:00
1987-02-15	2.0040400000000034	1987-02-15 00:00:00
1987-02-16	4.001550000000009	1987-02-16 18:00:00
1987-02-17	3.001170000000002	1987-02-17 18:00:00
1987-02-18	2.002139999999997	1987-02-18 00:00:00
1987-02-23	10.003510000000006	1987-02-23 00:00:00
1987-02-25	7.0018599999999935	1987-02-25 18:00:00
1987-02-26	7.001730000000009	1987-02-26 18:00:00
1987-02-28	4.001689999999996	1987-02-28 18:00:00
1987-03-01	6.000779999999992	1987-03-01 18:00:00
1987-03-10	4.002020000000002	1987-03-10 06:00:00
1987-03-21	2.004870000000011	1987-03-21 06:00:00
1987-03-22	6.002279999999985	1987-03-22 18:00:00
1987-03-23	5.002170000000007	1987-03-23 18:00:00
1987-03-27	6.001930000000016	1987-03-27 12:00:00
1987-03-31	7.001830000000012	1987-03-31 06:00:00
1987-11-01	13.001419999999996	1987-11-01 06:00:00
1987-11-02	6.000609999999995	1987-11-02 18:00:00
1987-11-05	5.002739999999989	1987-11-05 18:00:00
1987-11-06	2.0013999999999896	1987-11-06 18:00:00
1987-11-11	15.001270000000005	1987-11-11 18:00:00
1987-11-12	4.001839999999987	1987-11-12 00:00:00
1987-11-13	12.002409999999998	1987-11-13 12:00:00
1987-11-14	5.001380000000012	1987-11-14 06:00:00
1987-11-15	13.000529999999998	1987-11-15 18:00:00
1987-11-19	4.003719999999987	1987-11-19 18:00:00
1987-11-20	7.003520000000009	1987-11-20 00:00:00
1987-11-23	10.001440000000002	1987-11-23 18:00:00
1987-11-24	11.000580000000014	1987-11-24 18:00:00
1987-12-03	8.002370000000013	1987-12-03 12:00:00
